system:index,MNDWI,NBR,NDMI,NDVI,block_id,blue,class_numeric,dist_to_water,elev_rel_lake,green,nir,red,reserve_id,slope,swir1,swir2,.geo
101,0.45771542,0.32213125,0.1553514,0.020550484,8.51603965E8,0.05256,1.0,0.0,1.7053026E-13,0.076595,0.0429075,0.041945,4,0.0,0.02941875,0.0217875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.846502706135576,46.85711796369548]}"
102,0.7132961,0.5063008,0.41933057,-0.27836347,8.51603965E8,0.069665,1.0,0.0,1.7053026E-13,0.1057725,0.04167,0.0668325,4,0.0,0.018625,0.0130975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.8480762416627705,46.85712611815819]}"
103,0.66481817,0.4185982,0.21659902,-0.15495498,8.51603965E8,0.07346,1.0,0.0,1.7053026E-13,0.1057725,0.05135,0.0702975,4,0.0,0.0209075,0.0170575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.848469625619092,46.85712815338902]}"
104,0.39955264,0.34997013,0.15124013,-0.13164829,8.51603965E8,0.07669125,1.0,0.0,1.7053026E-13,0.1158375,0.065265,0.08433625,4,2.7802885,0.05364625,0.036995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.848863009605134,46.857130187265895]}"
105,0.369073,0.350979,0.13039432,-0.08333404,8.51603965E8,0.0741475,1.0,0.0,1.7053026E-13,0.11097,0.07511,0.08534,4,4.9173017,0.05507625,0.03698125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.849256393620923,46.85713221978886]}"
106,-0.013394216,0.5413599,0.27335182,0.34770378,8.51603965E8,0.0553925,2.0,30.0,5.0,0.09018,0.159315,0.066695,4,4.586099,0.0914725,0.0460975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.849649777666446,46.857134250957834]}"
107,-0.44958305,0.5588977,0.21559036,0.6848899,8.51703965E8,0.039965,2.0,90.0,3.0,0.0752475,0.29676,0.056025,4,1.6426866,0.1927,0.0833325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.8504365458465655,46.85713830923404]}"
108,-0.43131572,0.5214771,0.2041719,0.69212806,8.51703965E8,0.039965,2.0,120.0,3.0,0.07555,0.307925,0.05608,4,0.92740995,0.1948725,0.0886675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.850829929981111,46.85714033634121]}"
109,-0.44124472,0.53569216,0.19610493,0.68043756,8.51703965E8,0.039965,2.0,134.16408,3.0,0.07555,0.299565,0.05608,4,0.0,0.1948725,0.092655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.851223314145303,46.85714236209445]}"
110,-0.44584945,0.51075196,0.18791091,0.67730325,8.51703965E8,0.0388375,2.0,123.69317,2.0,0.0792075,0.296815,0.059655,4,1.6426866,0.208815,0.0936725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.851616698339126,46.85714438649372]}"
111,-0.4814247,0.46870273,0.1500701,0.6609503,8.51703965E8,0.0421925,2.0,120.0,2.0,0.0752475,0.2744575,0.059655,4,0.92740995,0.2114275,0.09898,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.852010082562531,46.85714640953907]}"
112,-0.48182645,0.4573769,0.12255151,0.62819135,8.51703965E8,0.0440075,2.0,120.0,3.0,0.07082,0.25771,0.059655,4,1.6426866,0.1989425,0.09898,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.8524034668155425,46.857148431230485]}"
113,-0.4236643,0.5174053,0.16741459,0.6226415,8.51703965E8,0.0377375,2.0,123.69317,3.0,0.066585,0.2409075,0.05861,4,0.92740995,0.1794175,0.079895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.852796851098084,46.85715045156796]}"
114,-0.1938699,0.4965194,0.23883043,0.5111017,8.51703965E8,0.0346575,2.0,134.16408,3.0,0.0597375,0.1578025,0.0542375,4,0.92740995,0.099145,0.04759625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.853190235410195,46.85715247055147]}"
115,0.035962522,0.50714755,0.31949553,0.2778432,8.51703965E8,0.03738,2.0,150.0,3.0,0.05751,0.0912525,0.0522575,4,2.2967284,0.04671625,0.029295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.853583619751798,46.85715448818104]}"
116,0.0015325071,0.546712,0.27331784,0.2641096,8.51803965E8,0.03573,2.0,169.70563,4.0,0.0597375,0.10680375,0.05443,4,2.2967284,0.05757875,0.0289925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.853977004122917,46.857156504456675]}"
117,-0.08585633,0.5969702,0.29226056,0.38200372,8.51803965E8,0.03901625,6.0,182.48288,5.0,0.0571525,0.12577875,0.05345375,4,0.92740995,0.07267625,0.036995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.854370388523528,46.85715851937836]}"
118,-0.42456827,0.5901694,0.27467775,0.6602383,8.51803965E8,0.03628,2.0,180.0,4.0,0.061745,0.268545,0.05113,4,1.6426866,0.152495,0.07000875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.854763772953585,46.85716053294611]}"
119,0.49883103,0.38046035,0.22999114,-0.07090354,8.51603965E8,0.0618,1.0,0.0,1.7053026E-13,0.0973575,0.05135,0.0591875,4,0.0,0.0310825,0.0217325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.848860045633511,46.85740003881669]}"
120,0.56540966,0.45892474,0.35076126,-0.12547329,8.51603965E8,0.0625975,1.0,0.0,1.7053026E-13,0.0925725,0.0427975,0.0524775,4,0.0,0.02693,0.01307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.849253431622954,46.85740207134976]}"
121,0.4624016,0.38507614,0.25392675,-0.008675254,8.51603965E8,0.062625,2.0,30.0,1.7053026E-13,0.09876,0.0612775,0.06213,4,4.6273675,0.033915,0.0244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.849646817642114,46.85740410252886]}"
122,0.20950204,0.49412042,0.2729578,0.19161732,8.51703965E8,0.059435,2.0,60.0,1.7053026E-13,0.0925725,0.0955975,0.0608375,4,9.284534,0.05707,0.03452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.8500402036909716,46.85740613235402]}"
123,-0.25530744,0.55514777,0.2787714,0.61051285,8.51703965E8,0.045135,2.0,90.0,4.0,0.077255,0.23428,0.0524775,4,3.2826886,0.1334925,0.0601225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.8504335897695245,46.85740816082523]}"
124,-0.46905708,0.58117306,0.23578,0.69212806,8.51703965E8,0.04057,2.0,120.0,4.0,0.0706825,0.307925,0.055915,4,2.2967324,0.1946525,0.08468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.850826975877712,46.85741018794251]}"
125,-0.4807544,0.51755697,0.17902601,0.6752961,8.51703965E8,0.037765,2.0,150.0,3.0,0.0747525,0.2855125,0.059655,4,3.0924473,0.2051575,0.096615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.851220362015556,46.8574122137058]}"
126,-0.50236183,0.46683633,0.13141583,0.6345451,8.51703965E8,0.0440075,2.0,152.97058,3.0,0.07082,0.26288,0.0632575,4,2.7802885,0.2082925,0.100575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.85161374818303,46.85741423811518]}"
127,-0.51357424,0.43450332,0.09824961,0.5958172,8.51703965E8,0.0421925,2.0,150.0,3.0,0.0693625,0.2493225,0.0632575,4,1.8543341,0.21767,0.100575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.8520071343800755,46.857416261170606]}"
128,-0.5015826,0.42284656,0.11352253,0.6142864,8.51703965E8,0.0399925,2.0,150.0,3.0,0.07027,0.2493225,0.0617725,4,0.92740995,0.2051575,0.100575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.8524005206067375,46.85741828287206]}"
129,-0.4751985,0.47965783,0.12569363,0.6312915,8.51703965E8,0.039965,2.0,152.97058,3.0,0.0701325,0.2702775,0.0617725,4,0.0,0.19765,0.0936725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.852793906862932,46.857420303219584]}"
130,-0.3985229,0.5325072,0.22003742,0.6157408,8.51703965E8,0.04105125,2.0,161.55495,3.0,0.06610375,0.23489875,0.0562175,4,0.92740995,0.15877876,0.0727725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.853187293148695,46.857422322213154]}"
131,-0.22857943,0.5499288,0.24748056,0.50711566,8.51703965E8,0.03557875,2.0,174.92856,4.0,0.0619925,0.166465,0.052615,4,1.6426923,0.09918625,0.0474725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.8535806794639615,46.85742433985278]}"
132,-0.1024388,0.45581278,0.2145899,0.34053254,8.51803965E8,0.03629375,2.0,161.55495,4.0,0.0553375,0.11158875,0.05260125,4,1.6426923,0.06849625,0.0339425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.853974065808721,46.85742635613844]}"
133,-0.23001906,0.5533628,0.24118176,0.5205993,8.51803965E8,0.0399925,2.0,152.97058,5.0,0.05751,0.1731475,0.05246375,4,1.3560941,0.09959875,0.049425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.854367452182988,46.857428371070164]}"
134,0.60725707,0.53734934,0.32428592,-0.09218499,8.51703965E8,0.06162125,2.0,67.08204,1.7053026E-13,0.0971925,0.04651,0.0558875,4,0.0,0.02419375,0.01225875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.850037245610596,46.85767598392434]}"
135,0.15408924,0.5431596,0.27355048,0.3347865,8.51703965E8,0.05546125,2.0,94.86833,5.0,0.08061,0.104095,0.05586,4,7.6838193,0.06758875,0.03216875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.850430633662814,46.85767801240565]}"
136,-0.36032844,0.6201087,0.29911685,0.6958239,8.51703965E8,0.04198625,2.0,123.69317,5.0,0.07022875,0.27315125,0.0522575,4,2.2967367,0.1468025,0.0643025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.850824021744692,46.85768003953302]}"
137,-0.50419635,0.5447971,0.19831613,0.72052515,8.51703965E8,0.0386725,2.0,152.97058,6.0,0.070545,0.3044875,0.0524775,4,4.820332,0.21294,0.09459375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.851217409856186,46.857682065306406]}"
138,-0.517397,0.45263636,0.101993665,0.6255014,8.51703965E8,0.040075,2.0,174.92856,5.0,0.0679325,0.267115,0.05993,4,5.3569307,0.2199525,0.1003275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.8516107979973295,46.85768408972584]}"
139,-0.5291783,0.4170954,0.084360056,0.63284,8.51703965E8,0.040075,2.0,180.0,4.0,0.07027,0.2623575,0.059655,4,4.9173365,0.22845,0.1006025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.852004186168049,46.85768611279134]}"
140,-0.5115005,0.40955287,0.08739032,0.61226606,8.51703965E8,0.0418075,2.0,180.0,2.0,0.07027,0.2576275,0.063945,4,1.6426982,0.21998,0.10459,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.852397574368377,46.85768813450286]}"
141,-0.4731808,0.4577256,0.12563159,0.6149004,8.51703965E8,0.04201375,2.0,182.48288,3.0,0.070215,0.2550975,0.06246,4,2.8644958,0.19672875,0.09359,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.852790962598236,46.85769015486042]}"
142,-0.446667,0.53129184,0.19237892,0.6293658,8.51703965E8,0.0421925,2.0,169.70563,4.0,0.066585,0.262275,0.059655,4,1.6426982,0.18379,0.0855875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.853184350857677,46.85769217386406]}"
143,-0.4204886,0.5561878,0.21996617,0.6472925,8.51703965E8,0.04107875,2.0,150.0,4.0,0.0706825,0.27229875,0.05944875,4,1.3561012,0.18005,0.08072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.853577739146595,46.85769419151371]}"
144,-0.41553032,0.56876993,0.21904747,0.63760155,8.51803965E8,0.04101,2.0,134.16408,5.0,0.0706825,0.26212376,0.05804625,4,1.6426982,0.17145625,0.07674625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.853971127465034,46.857696207809404]}"
145,0.62157506,0.7658503,0.37483126,-0.015725065,8.51703966E8,0.05304125,2.0,84.85281,1.7053026E-13,0.07820375,0.03863125,0.043815,4,0.0,0.01858375,0.0051225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.850034287500563,46.85794583548387]}"
146,0.55914557,0.44011793,0.33380625,-0.102052785,8.51703966E8,0.0517075,2.0,108.16654,1.7053026E-13,0.07963375,0.042385,0.04905375,4,9.284606,0.02473,0.017415,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.8504276775264605,46.85794786397527]}"
147,-0.09193566,0.5773922,0.33009633,0.55506617,8.51703966E8,0.038315,2.0,123.69317,6.0,0.06981625,0.1664925,0.04855875,4,11.637608,0.0875675,0.0425225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.8508210675820145,46.857949891112725]}"
148,-0.50285375,0.5746785,0.25903836,0.7370181,8.51703966E8,0.03758625,2.0,134.16408,8.0,0.0616075,0.29028374,0.04508,4,6.074483,0.17522375,0.07674625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.8512144576672,46.8579519168962]}"
149,-0.51369435,0.5362829,0.19281134,0.68963486,8.51703966E8,0.0375725,2.0,150.0,8.0,0.06830375,0.31310874,0.05584625,4,6.074483,0.21551125,0.096615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.851607847782031,46.8579539413257]}"
150,-0.51326466,0.49123466,0.14800254,0.6614173,8.51703966E8,0.0375725,2.0,169.70563,6.0,0.06830375,0.29116374,0.05942125,4,5.7147694,0.21897624,0.10058875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.852001237926443,46.85795596440126]}"
151,-0.5504996,0.46934128,0.11590343,0.67423517,8.51703966E8,0.0375725,2.0,192.09373,4.0,0.06560875,0.28151125,0.0560525,4,1.8543341,0.228395,0.10424625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.8523946281004475,46.85795798612285]}"
152,-0.5162974,0.4839141,0.12689298,0.6474317,8.51703966E8,0.03958,2.0,169.70563,4.0,0.0679325,0.27179,0.0592425,4,0.92740995,0.208815,0.100575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.852788018304009,46.85796000649046]}"
153,-0.47845036,0.4888195,0.1695649,0.6208408,8.51703966E8,0.044035,2.0,150.0,4.0,0.065815,0.26233,0.0628175,4,0.92740995,0.186485,0.0888325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.853181408537129,46.857962025504136]}"
154,-0.45788854,0.51013446,0.1866677,0.6345451,8.51703966E8,0.0426875,2.0,127.27922,4.0,0.0701325,0.27179,0.062845,4,2.2967408,0.1920675,0.0855875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.853574798799753,46.85796404316384]}"
155,-0.46389288,0.52284116,0.20015614,0.640083,8.51803966E8,0.0421375,2.0,108.16654,5.0,0.07094375,0.2772625,0.06082375,4,1.3561081,0.18913876,0.09118375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.853968189091868,46.85796605946958]}"
156,0.61617815,0.47047386,0.35177666,-0.11742949,8.51703966E8,0.05806,2.0,90.0,1.7053026E-13,0.08386875,0.0401025,0.04710125,4,0.0,0.01998625,0.00909625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.850424721360434,46.858217715534074]}"
157,0.3067791,0.52657264,0.31068224,0.22657359,8.51703966E8,0.04894375,2.0,94.86833,1.7053026E-13,0.07825875,0.08026625,0.05034625,4,13.178507,0.04173875,0.022695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.850818113389692,46.85821974268161]}"
158,-0.31040493,0.6094176,0.3046801,0.6695686,8.51703966E8,0.03590875,2.0,108.16654,9.0,0.05713875,0.19953375,0.04151875,4,14.000001,0.1054425,0.049425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.85121150544858,46.858221768475175]}"
159,-0.4662945,0.6534841,0.33268976,0.7404306,8.51703966E8,0.03090375,2.0,127.27922,8.0,0.05722125,0.30837876,0.04509375,4,4.166113,0.1570325,0.0655125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.851604897537126,46.85822379291478]}"
160,-0.49001282,0.57552224,0.25120392,0.70283455,8.51703966E8,0.0375725,2.0,150.0,6.0,0.06346375,0.2974475,0.05227125,4,4.166113,0.19094,0.07957875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.851998289655242,46.8582258160004]}"
161,-0.515792,0.53845376,0.1653589,0.70993793,8.51703966E8,0.0401575,2.0,169.70563,4.0,0.0638625,0.284385,0.04869625,4,1.6427097,0.193415,0.0853675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.852391681802964,46.85822783773204]}"
162,-0.48973697,0.527959,0.19820285,0.69071954,8.51703966E8,0.03958,2.0,150.0,4.0,0.065815,0.2704425,0.0491225,4,1.3561151,0.1920675,0.08116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.852785073980242,46.85822985810972]}"
163,-0.47939157,0.5356295,0.19845721,0.6713988,8.51703966E8,0.03958,2.0,127.27922,5.0,0.06191,0.2702775,0.0556675,4,1.6427097,0.18929,0.0822325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.85317846618705,46.85823187713345]}"
164,-0.5062907,0.5099747,0.1753554,0.65994984,8.51703966E8,0.0407625,2.0,108.16654,6.0,0.0663375,0.2717625,0.0575375,4,1.8543341,0.2032325,0.0900425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.853571858423389,46.858233894803185]}"
165,-0.5072342,0.54824865,0.20457987,0.6433105,8.51803966E8,0.039965,2.0,84.85281,5.0,0.0654025,0.2744575,0.0575375,4,2.8645222,0.19215,0.0886675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.85396525068922,46.858235911118946]}"
166,-0.4520856,0.580966,0.28123394,0.6880066,8.51803966E8,0.039965,6.0,67.08204,3.0,0.06324375,0.28217125,0.05078625,4,1.6427097,0.166685,0.0731575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.854358642984568,46.85823792608075]}"
167,0.5260978,0.51637447,0.3116512,0.01955079,8.51703966E8,0.04794,2.0,67.08204,1.7053026E-13,0.0765675,0.045905,0.03947,4,0.0,0.02334125,0.01536625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.850815159167737,46.85848959423972]}"
168,0.13864838,0.6105663,0.33474067,0.35229737,8.51703966E8,0.0426325,2.0,84.85281,1.7053026E-13,0.0662,0.0998325,0.04151875,4,14.472623,0.0498375,0.02493625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.851208553200366,46.85849162004336]}"
169,-0.32160422,0.6272377,0.33031413,0.69517505,8.51703966E8,0.03309,2.0,108.16654,7.0,0.0552,0.21921,0.04151875,4,5.487369,0.10647375,0.05289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.851601947262616,46.85849364449302]}"
170,-0.4824178,0.58112174,0.2289189,0.68337363,8.51703966E8,0.03535875,2.0,127.27922,5.0,0.0616075,0.26822874,0.05048375,4,6.074532,0.16452625,0.0714525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.851995341354473,46.85849566758871]}"
171,-0.4760361,0.54597044,0.1763004,0.6531532,8.51703966E8,0.0431,2.0,150.0,3.0,0.061415,0.2533375,0.05584625,4,2.296749,0.18126,0.07702125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.852388735475923,46.85849768933042]}"
172,-0.504344,0.51436174,0.193737,0.67310995,8.51703966E8,0.0368575,2.0,134.16408,4.0,0.057455,0.2433275,0.052065,4,2.8645356,0.1701225,0.08072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.852782129626904,46.85849970971815]}"
173,-0.48876822,0.5593172,0.24672918,0.7191039,8.51703966E8,0.03738,2.0,108.16654,5.0,0.06191,0.2859525,0.0489025,4,4.0623055,0.1705625,0.080775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.853175523807466,46.858501728751925]}"
174,-0.5107198,0.5914736,0.2755852,0.74891275,8.51703966E8,0.0377925,2.0,84.85281,6.0,0.06191,0.3142225,0.04893,4,1.6427155,0.1893725,0.08072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.853568918017533,46.8585037464317]}"
175,-0.4788241,0.6240616,0.302281,0.7351898,8.51803966E8,0.0370775,2.0,67.08204,6.0,0.06191,0.3204375,0.0489025,4,1.3561221,0.17818,0.0790975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.853962312257093,46.85850576275751]}"
176,-0.47243923,0.60759306,0.29271656,0.7490539,8.51803966E8,0.0418625,2.0,42.426407,3.0,0.064385,0.3236,0.0489025,4,2.7107265,0.18324,0.0782175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.85435570652617,46.858507777729336]}"
177,-0.4911027,0.5064621,0.17657386,0.6657352,8.51803966E8,0.03758625,6.0,30.0,3.0,0.06536125,0.26074874,0.04899875,4,0.0,0.18522,0.08252125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.854749100824663,46.85850979134717]}"
178,0.6175439,0.61893433,0.36003375,-0.05496674,8.51703966E8,0.05306875,6.0,42.426407,1.7053026E-13,0.0765675,0.0377925,0.03871375,4,0.0,0.0177175,0.0085325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.850812204916136,46.858759445787015]}"
179,0.52431744,0.576868,0.28906,0.0032979283,8.51703966E8,0.0561075,2.0,67.08204,1.7053026E-13,0.0841025,0.04974125,0.04866875,4,0.0,0.02655875,0.0150775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.851205600922497,46.85876147160075]}"
180,0.007053115,0.5616922,0.27647448,0.45956382,8.51703966E8,0.04341625,2.0,84.85281,7.0,0.06943125,0.12872125,0.04850375,4,7.617032,0.07556375,0.038205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.851598996958512,46.85876349606046]}"
181,-0.42354026,0.60421795,0.27416947,0.7007786,8.51703966E8,0.037325,2.0,108.16654,3.0,0.0616075,0.24257125,0.0451075,4,8.160232,0.14243,0.0654575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.8519923930241085,46.85876551916625]}"
182,-0.43315488,0.604755,0.24208248,0.6966264,8.51703966E8,0.03978625,2.0,127.27922,2.0,0.06170375,0.27375624,0.05227125,4,2.2967532,0.16421,0.0714525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.8523857891193,46.858767540918]}"
183,-0.4429345,0.5615063,0.2063007,0.6519062,8.51703966E8,0.044035,2.0,123.69317,3.0,0.065815,0.2402475,0.056025,4,4.917405,0.1701225,0.0727725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.852779185244037,46.8587695613158]}"
184,-0.4622823,0.56506413,0.2417896,0.6918745,8.51703966E8,0.041835,2.0,94.86833,5.0,0.058665,0.257545,0.0489025,4,3.9438992,0.1613775,0.07676,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.853172581398353,46.858771580359615]}"
